key,Code,Faction,Class,KB,D,HK,DD,HD,Honor,Rol,Win
3080,ES12,Horde,Death Knight,2,7,30,74343,47206,318,dps,0.0
3081,ES12,Alliance,Shaman,12,2,62,101000,15086,742,dps,1.0
3082,ES12,Horde,Shaman,1,5,28,20798,110000,319,heal,0.0
3083,ES12,Horde,Demon Hunter,4,6,29,29498,3545,312,dps,0.0
3084,ES12,Horde,Death Knight,5,8,24,150000,40917,300,dps,0.0
3085,ES12,Horde,Death Knight,4,6,25,69872,24057,311,dps,0.0
3086,ES12,Alliance,Shaman,8,0,69,99195,11009,996,dps,1.0
3087,ES12,Horde,Mage,1,6,25,69169,34883,308,dps,0.0
3088,ES12,Horde,Druid,0,5,26,8471,126000,308,heal,0.0
3089,ES12,Alliance,Mage,2,3,56,16771,8668,972,dps,1.0
3090,ES12,Horde,Rogue,1,2,33,40319,16479,326,dps,0.0
3091,ES12,Horde,Priest,0,7,31,11922,49871,318,heal,0.0
3092,ES12,Alliance,Death Knight,3,1,54,97249,29479,967,dps,1.0
3093,ES12,Alliance,Death Knight,7,4,65,116000,38550,760,dps,1.0
3094,ES12,Horde,Hunter,0,9,20,50272,16224,299,dps,0.0
3095,ES12,Alliance,Shaman,2,9,38,52859,15653,704,dps,1.0
3096,ES12,Alliance,Druid,8,2,52,83112,6371,973,dps,1.0
3097,ES12,Horde,Warrior,5,5,27,70136,11294,313,dps,0.0
3098,ES12,Alliance,Monk,0,4,57,5686,220000,975,heal,1.0
3099,ES12,Alliance,Druid,10,4,64,147000,1981,996,dps,1.0
3100,ES12,Alliance,Warlock,3,3,53,42685,33000,972,dps,1.0
3101,ES12,Horde,Warlock,4,2,32,40892,16298,320,dps,0.0
3102,ES12,Alliance,Warrior,1,1,34,22080,8130,744,dps,1.0
3103,ES12,Alliance,Rogue,6,3,49,40456,8674,956,dps,1.0
3104,ES12,Horde,Druid,6,5,25,156000,8610,320,dps,0.0
3105,ES13,Horde,Hunter,6,0,44,48413,7272,551,dps,1.0
3106,ES13,Horde,Paladin,1,0,43,3435,84500,552,heal,1.0
3107,ES13,Horde,Shaman,0,0,36,5009,44391,394,heal,1.0
3108,ES13,Horde,Warlock,6,1,42,54633,13479,398,dps,1.0
3109,ES13,Alliance,Warrior,1,4,6,29807,1918,171,dps,0.0
3110,ES13,Alliance,Druid,0,0,9,1402,66133,175,heal,0.0
3111,ES13,Alliance,Warrior,1,1,1,16842,16767,150,dps,0.0
3112,ES13,Horde,Death Knight,5,1,41,63125,10425,549,dps,1.0
3113,ES13,Alliance,Shaman,1,4,8,11375,34592,174,heal,0.0
3114,ES13,Alliance,Priest,0,2,7,3270,35877,172,heal,0.0
3115,ES13,Horde,Hunter,2,1,41,53289,4734,396,dps,1.0
3116,ES13,Alliance,Warrior,0,3,4,12232,2965,165,dps,0.0
3117,ES13,Horde,Warlock,3,1,35,27858,9393,555,dps,1.0
3118,ES13,Horde,Warlock,3,1,31,19806,6880,398,dps,1.0
3119,ES13,Horde,Monk,4,1,43,42035,9953,397,dps,1.0
3120,ES13,Horde,Warrior,2,2,33,19510,4488,391,dps,1.0
3121,ES13,Horde,Death Knight,1,0,31,37043,11985,537,dps,1.0
3122,ES13,Alliance,Priest,0,4,7,428,60033,171,heal,0.0
3123,ES13,Horde,Mage,7,0,47,51246,4447,556,dps,1.0
3124,ES13,Alliance,Rogue,1,2,8,9090,3572,174,dps,0.0
3125,ES13,Alliance,Warlock,0,3,7,7012,7803,172,dps,0.0
3126,ES13,Alliance,Mage,2,3,8,27418,5519,174,dps,0.0
3127,ES13,Alliance,Warrior,0,5,7,28573,2018,50,dps,0.0
3128,ES13,Horde,Death Knight,4,0,38,46029,3950,399,dps,1.0
3129,ES13,Alliance,Druid,0,1,7,750,3480,29,heal,0.0
3130,ES13,Alliance,Warrior,3,6,8,36268,4875,175,dps,0.0
3131,ES13,Alliance,Hunter,0,4,5,22737,4152,167,dps,0.0
3132,ES13,Horde,Rogue,1,0,39,17363,1673,396,dps,1.0
3133,ES13,Alliance,Death Knight,1,3,9,57050,13802,181,dps,0.0
3134,ES13,Horde,Demon Hunter,0,2,41,6613,0,547,dps,1.0
3135,SA3,Horde,Rogue,6,9,59,88344,14586,535,dps,1.0
3136,SA3,Alliance,Druid,6,8,40,176000,28455,341,dps,0.0
3137,SA3,Alliance,Mage,3,8,48,83221,18905,357,dps,0.0
3138,SA3,Alliance,Priest,0,8,50,6062,256000,349,heal,0.0
3139,SA3,Horde,Priest,3,3,95,37231,194000,568,heal,1.0
3140,SA3,Horde,Paladin,1,3,92,13000,188000,570,dps,1.0
3141,SA3,Horde,Warrior,0,2,68,36232,50625,528,dps,1.0
3142,SA3,Horde,Druid,8,5,87,90414,29288,412,dps,1.0
3143,SA3,Horde,Hunter,11,3,91,90205,3620,558,dps,1.0
3144,SA3,Horde,Death Knight,2,4,86,43947,46944,386,dps,1.0
3145,SA3,Alliance,Shaman,0,7,40,12,111000,341,heal,0.0
3146,SA3,Horde,Rogue,3,3,90,67481,12161,408,dps,1.0
3147,SA3,Alliance,Shaman,5,6,47,69952,2171,354,dps,0.0
3148,SA3,Alliance,Demon Hunter,6,7,51,125000,12235,365,dps,0.0
3149,SA3,Horde,Shaman,9,5,86,129000,21094,552,dps,1.0
3150,SA3,Horde,Priest,21,3,94,246000,52503,564,dps,1.0
3151,SA3,Horde,Shaman,2,5,91,38900,142000,416,heal,1.0
3152,SA3,Alliance,Rogue,0,11,45,73897,3595,351,dps,0.0
3153,SA3,Alliance,Mage,2,6,40,69771,1189,339,dps,0.0
3154,SA3,Alliance,Priest,0,8,53,30921,167,368,dps,0.0
3155,SA3,Horde,Paladin,13,6,92,186000,42491,558,dps,1.0
3156,SA3,Horde,Death Knight,3,6,87,98052,21409,556,dps,1.0
3157,SA3,Alliance,Warrior,8,5,51,93865,35817,364,dps,0.0
3158,SA3,Alliance,Rogue,12,0,54,134000,28637,393,dps,0.0
3159,SA3,Alliance,Rogue,0,6,47,31331,12833,352,dps,0.0
3160,SA3,Alliance,Mage,3,4,54,118000,23837,363,dps,0.0
3161,SA3,Alliance,Demon Hunter,5,5,50,111000,10678,365,dps,0.0
3162,SA3,Alliance,Death Knight,8,7,54,164000,10233,379,dps,0.0
3163,SA3,Horde,Druid,3,3,95,63817,51600,568,dps,1.0
3164,SA3,Horde,Death Knight,9,2,92,124000,23795,553,dps,1.0
3165,SM20,Alliance,Druid,3,1,33,49910,12993,772,dps,1.0
3166,SM20,Alliance,Shaman,6,0,36,66867,3966,784,dps,1.0
3167,SM20,Alliance,Monk,5,0,34,65153,9736,776,dps,1.0
3168,SM20,Alliance,Mage,1,1,30,30305,3074,770,dps,1.0
3169,SM20,Horde,Warrior,2,2,6,48017,11851,133,dps,0.0
3170,SM20,Horde,Warrior,1,0,7,26028,3490,147,dps,0.0
3171,SM20,Horde,Death Knight,0,3,5,40982,36094,155,dps,0.0
3172,SM20,Alliance,Demon Hunter,7,0,36,81271,7695,559,dps,1.0
3173,SM20,Horde,Shaman,0,7,4,8440,70769,153,heal,0.0
3174,SM20,Horde,Priest,0,5,6,44402,20237,157,dps,0.0
3175,SM20,Horde,Monk,3,0,6,9627,6494,137,dps,0.0
3176,SM20,Horde,Demon Hunter,0,4,6,28695,43528,157,dps,0.0
3177,SM20,Alliance,Priest,0,2,29,18142,33241,540,heal,1.0
3178,SM20,Horde,Shaman,0,3,4,10593,70359,153,heal,0.0
3179,SM20,Alliance,Rogue,4,1,34,50209,4896,553,dps,1.0
3180,SM20,Horde,Hunter,0,5,5,22094,6899,155,dps,0.0
3181,SM20,Alliance,Warrior,4,0,34,51593,4539,551,dps,1.0
3182,SM20,Alliance,Priest,0,0,36,3164,133000,784,heal,1.0
3183,SM20,Alliance,Monk,4,1,34,62042,14284,553,dps,1.0
3184,SM20,Horde,Warlock,0,5,5,15382,13114,155,dps,0.0
3185,SM21,Horde,Death Knight,0,5,9,24161,45117,176,dps,0.0
3186,SM21,Alliance,Hunter,1,1,45,43673,1853,572,dps,1.0
3187,SM21,Alliance,Priest,2,0,51,25974,49645,809,heal,1.0
3188,SM21,Horde,Demon Hunter,0,1,1,5062,1771,107,dps,0.0
3189,SM21,Alliance,Rogue,3,0,51,27467,1919,808,dps,1.0
3190,SM21,Alliance,Druid,11,1,51,74599,9400,808,dps,1.0
3191,SM21,Horde,Druid,0,6,9,0,33950,176,heal,0.0
3192,SM21,Horde,Death Knight,2,3,10,35883,16984,179,dps,0.0
3193,SM21,Horde,Shaman,0,9,9,4428,70284,177,heal,0.0
3194,SM21,Horde,Mage,2,3,10,14032,5019,93,dps,0.0
3195,SM21,Horde,Warlock,0,6,10,74044,44514,178,dps,0.0
3196,SM21,Horde,Warrior,1,9,9,19075,10962,176,dps,0.0
3197,SM21,Alliance,Death Knight,2,1,51,62760,21150,583,dps,1.0
3198,SM21,Alliance,Warrior,7,4,47,79475,14618,802,dps,1.0
3199,SM21,Horde,Monk,2,2,10,31971,24932,179,dps,0.0
3200,SM21,Alliance,Priest,5,1,52,65748,10731,812,dps,1.0
3201,SM21,Alliance,Demon Hunter,13,0,52,81717,6148,812,dps,1.0
3202,SM21,Horde,Rogue,1,5,2,17185,3208,149,dps,0.0
3203,SM21,Alliance,Paladin,8,1,51,81430,21647,808,dps,1.0
3204,SM21,Alliance,Paladin,0,2,51,1527,62209,808,heal,1.0
3205,SM22,Alliance,Druid,3,2,12,63779,8466,270,dps,0.0
3206,SM22,Horde,Death Knight,8,0,40,91852,25252,534,dps,1.0
3207,SM22,Horde,Rogue,1,2,39,13963,6979,532,dps,1.0
3208,SM22,Horde,Mage,3,1,34,56727,10746,371,dps,1.0
3209,SM22,Alliance,Druid,0,6,9,35375,12714,258,dps,0.0
3210,SM22,Alliance,Druid,1,7,9,38562,2969,260,dps,0.0
3211,SM22,Alliance,Priest,0,5,7,30643,17391,252,dps,0.0
3212,SM22,Horde,Shaman,7,2,35,77455,12307,524,dps,1.0
3213,SM22,Horde,Shaman,0,1,39,17303,83105,532,heal,1.0
3214,SM22,Horde,Hunter,5,2,32,39116,6324,517,dps,1.0
3215,SM22,Alliance,Druid,0,1,7,1860,26354,253,heal,0.0
3216,SM22,Alliance,Warrior,1,4,8,21829,8633,247,dps,0.0
3217,SM22,Horde,Hunter,8,1,37,67151,6595,527,dps,1.0
3218,SM22,Horde,Priest,2,1,38,11215,82434,527,heal,1.0
3219,SM22,Horde,Mage,4,1,39,32998,7095,381,dps,1.0
3220,SM22,Alliance,Shaman,0,3,9,0,80571,260,heal,0.0
3221,SM22,Horde,Warlock,4,0,39,16625,12874,532,dps,1.0
3222,SM22,Alliance,Hunter,1,4,10,39089,14840,261,dps,0.0
3223,SM22,Alliance,Warrior,2,1,6,20931,6434,206,dps,0.0
3224,SM22,Alliance,Mage,2,6,8,45148,5685,254,dps,0.0
3225,SM23,Alliance,Priest,0,4,8,518,10590,252,heal,0.0
3226,SM23,Alliance,Mage,0,3,8,27174,6226,253,dps,0.0
3227,SM23,Horde,Warlock,2,4,31,30722,14654,672,dps,1.0
3228,SM23,Horde,Paladin,2,1,29,28115,14499,665,dps,1.0
3229,SM23,Horde,Warlock,9,0,34,53066,27057,677,dps,1.0
3230,SM23,Alliance,Paladin,7,2,12,56890,9513,271,dps,0.0
3231,SM23,Horde,Death Knight,4,2,32,25546,8749,673,dps,1.0
3232,SM23,Alliance,Demon Hunter,3,4,13,44863,15179,275,dps,0.0
3233,SM23,Alliance,Warrior,1,5,11,32349,4873,266,dps,0.0
3234,SM23,Horde,Shaman,0,0,35,8247,61285,680,heal,1.0
3235,SM23,Horde,Mage,7,0,35,42833,2918,454,dps,1.0
3236,SM23,Alliance,Druid,1,2,6,16486,2725,230,dps,0.0
3237,SM23,Alliance,Hunter,0,6,9,15268,3613,254,dps,0.0
3238,SM23,Alliance,Druid,0,6,10,13849,7618,262,dps,0.0
3239,SM23,Horde,Paladin,6,2,36,47651,18027,459,dps,1.0
3240,SM23,Horde,Rogue,4,1,34,28302,7932,677,dps,1.0
3241,SM23,Horde,Druid,3,2,34,33443,7545,678,dps,1.0
3242,SM23,Alliance,Paladin,2,5,8,32795,13170,251,dps,0.0
3243,SM23,Horde,Paladin,2,3,27,7142,12549,666,heal,1.0
3244,SM24,Alliance,Hunter,2,1,13,97002,11297,295,dps,0.0
3245,SM24,Alliance,Shaman,1,6,7,30716,3985,277,dps,0.0
3246,SM24,Alliance,Warrior,0,1,12,5268,0,293,dps,0.0
3247,SM24,Horde,Warlock,2,1,34,54285,25145,520,dps,1.0
3248,SM24,Horde,Shaman,1,1,35,10604,63349,522,heal,1.0
3249,SM24,Horde,Priest,2,1,33,32042,55472,516,heal,1.0
3250,SM24,Alliance,Shaman,0,8,7,11079,72041,277,heal,0.0
3251,SM24,Alliance,Shaman,0,6,6,32107,12464,275,dps,0.0
3252,SM24,Alliance,Rogue,1,4,12,30228,22017,293,dps,0.0
3253,SM24,Horde,Priest,0,0,32,15845,56803,365,heal,1.0
3254,SM24,Horde,Hunter,7,0,34,68432,288,518,dps,1.0
3255,SM24,Horde,Druid,5,0,31,49055,6319,363,dps,1.0
3256,SM24,Alliance,Death Knight,6,4,13,38865,17126,295,dps,0.0
3257,SM24,Horde,Death Knight,7,3,31,53770,18224,511,dps,1.0
3258,SM24,Horde,Shaman,5,2,32,41962,17458,514,dps,1.0
3259,SM24,Alliance,Shaman,3,3,13,73537,15272,295,dps,0.0
3260,SM24,Horde,Mage,3,2,31,53691,11602,365,dps,1.0
3261,SM24,Horde,Demon Hunter,4,3,32,37494,6542,514,dps,1.0
3262,SM24,Alliance,Druid,0,0,12,8353,3765,292,dps,0.0
3263,SM24,Alliance,Priest,0,3,11,966,80305,288,heal,0.0
3264,SM25,Horde,Paladin,2,4,12,40551,8052,341,dps,1.0
3265,SM25,Alliance,Death Knight,4,1,25,62856,28173,262,dps,0.0
3266,SM25,Alliance,Priest,0,1,25,8923,107000,262,heal,0.0
3267,SM25,Horde,Warrior,4,3,14,41891,11939,495,dps,1.0
3268,SM25,Alliance,Rogue,1,3,21,25928,4076,251,dps,0.0
3269,SM25,Horde,Shaman,0,0,10,613,23247,336,heal,1.0
3270,SM25,Horde,Shaman,0,3,11,9426,85812,488,heal,1.0
3271,SM25,Horde,Hunter,2,2,11,31563,5674,339,dps,1.0
3272,SM25,Alliance,Druid,1,1,15,31043,25938,236,dps,0.0
3273,SM25,Horde,Hunter,1,1,11,25474,8929,489,dps,1.0
3274,SM25,Alliance,Paladin,0,0,23,4557,50552,256,heal,0.0
3275,SM25,Alliance,Demon Hunter,4,1,14,29853,5750,234,dps,0.0
3276,SM25,Horde,Shaman,2,0,13,40232,5221,342,dps,1.0
3277,SM25,Alliance,Warlock,1,0,4,274,0,165,dps,0.0
3278,SM25,Horde,Warlock,0,0,11,23312,12891,338,dps,1.0
3279,SM25,Alliance,Demon Hunter,1,0,9,15080,940,194,dps,0.0
3280,SM25,Alliance,Hunter,2,3,21,40571,9671,248,dps,0.0
3281,SM25,Horde,Death Knight,2,7,12,65907,25020,338,dps,1.0
3282,SM25,Horde,Priest,1,5,13,49094,27286,344,dps,1.0
3283,SM25,Alliance,Demon Hunter,5,0,25,54919,8624,262,dps,0.0
3284,TK23,Alliance,Rogue,5,0,45,82690,4625,803,dps,1.0
3285,TK23,Alliance,Mage,1,4,40,31427,10773,565,dps,1.0
3286,TK23,Alliance,Paladin,9,1,43,102000,26818,798,dps,1.0
3287,TK23,Horde,Hunter,0,1,7,11562,2654,109,dps,0.0
3288,TK23,Horde,Warrior,1,4,16,46813,1761,143,dps,0.0
3289,TK23,Horde,Shaman,0,5,12,4521,33390,135,heal,0.0
3290,TK23,Alliance,Monk,0,0,45,1611,165000,803,heal,1.0
3291,TK23,Horde,Priest,2,3,17,137000,43681,145,dps,0.0
3292,TK23,Alliance,Warrior,4,4,37,43029,7148,554,dps,1.0
3293,TK23,Alliance,Death Knight,9,0,45,74066,25583,803,dps,1.0
3294,TK23,Horde,Mage,2,5,15,84153,18202,141,dps,0.0
3295,TK23,Horde,Warrior,3,5,15,64704,7938,141,dps,0.0
3296,TK23,Alliance,Rogue,1,2,40,18047,6606,567,dps,1.0
3297,TK23,Horde,Warlock,3,5,15,74618,40979,141,dps,0.0
3298,TK23,Alliance,Druid,0,2,45,1214,148000,578,heal,1.0
3299,TK23,Alliance,Paladin,4,5,33,43566,16431,547,dps,1.0
3300,TK23,Horde,Paladin,6,5,15,68941,13718,141,dps,0.0
3301,TK23,Horde,Monk,0,5,15,7327,68031,141,heal,0.0
3302,TK23,Horde,Priest,0,5,16,7564,56718,143,heal,0.0
3303,TK23,Alliance,Paladin,10,0,45,112000,13972,578,dps,1.0
3304,TK24,Alliance,Death Knight,4,4,7,38219,15746,165,dps,0.0
3305,TK24,Horde,Druid,5,0,28,52396,2930,359,dps,1.0
3306,TK24,Horde,Demon Hunter,3,1,27,46365,7870,357,dps,1.0
3307,TK24,Alliance,Rogue,0,3,5,31066,1719,156,dps,0.0
3308,TK24,Alliance,Druid,0,4,6,0,13970,161,heal,0.0
3309,TK24,Horde,Shaman,5,1,25,42286,2712,503,dps,1.0
3310,TK24,Alliance,Warlock,1,3,5,27484,13215,158,dps,0.0
3311,TK24,Horde,Shaman,1,1,24,8657,52124,351,heal,1.0
3312,TK24,Horde,Druid,2,3,25,33509,2088,353,dps,1.0
3313,TK24,Horde,Druid,1,0,28,406,64450,509,heal,1.0
3314,TK24,Horde,Shaman,1,1,27,9464,2763,507,dps,1.0
3315,TK24,Alliance,Druid,0,2,7,2063,40445,166,heal,0.0
3316,TK24,Horde,Warlock,5,0,28,10778,10348,509,dps,1.0
3317,TK24,Alliance,Warlock,1,3,8,29871,8665,167,dps,0.0
3318,TK24,Alliance,Hunter,0,4,9,31992,4936,172,dps,0.0
3319,TK24,Alliance,Druid,3,3,7,37162,0,164,dps,0.0
3320,TK24,Horde,Warlock,2,2,24,29638,11409,351,dps,1.0
3321,TK24,Horde,Shaman,3,0,28,33035,2586,359,dps,1.0
3322,TP17,Alliance,Mage,2,5,22,39242,9367,788,dps,1.0
3323,TP17,Horde,Death Knight,2,3,26,51619,24932,160,dps,0.0
3324,TP17,Alliance,Paladin,6,2,25,68171,34875,572,dps,1.0
3325,TP17,Horde,Death Knight,3,5,24,53592,24945,158,dps,0.0
3326,TP17,Horde,Demon Hunter,2,0,6,4097,364,94,dps,0.0
3327,TP17,Horde,Rogue,3,2,20,25978,3870,148,dps,0.0
3328,TP17,Horde,Warrior,9,3,26,73437,8642,167,dps,0.0
3329,TP17,Alliance,Warrior,7,5,21,47444,16769,773,dps,1.0
3330,TP17,Alliance,Priest,0,4,14,3526,67786,531,heal,1.0
3331,TP17,Horde,Shaman,1,4,26,7115,36536,163,heal,0.0
3332,TP17,Alliance,Demon Hunter,2,4,24,38766,8644,793,dps,1.0
3333,TP17,Horde,Priest,1,3,27,12857,92572,165,heal,0.0
3334,TP17,Horde,Shaman,2,0,26,58009,24073,164,dps,0.0
3335,TP17,Alliance,Demon Hunter,1,0,15,13877,17792,534,dps,1.0
3336,TP17,Alliance,Death Knight,5,5,25,74727,22558,799,dps,1.0
3337,TP17,Horde,Mage,1,1,26,52507,5499,161,dps,0.0
3338,TP17,Alliance,Priest,0,2,20,4501,31591,550,heal,1.0
3339,TP17,Horde,Druid,1,2,12,26032,2450,117,dps,0.0
3340,TP17,Alliance,Hunter,2,1,21,25127,5880,779,dps,1.0
3341,TP17,Alliance,Druid,1,2,11,33671,2135,524,dps,1.0
3342,TP18,Alliance,Warrior,6,5,12,47277,9852,262,dps,0.0
3343,TP18,Alliance,Mage,1,7,7,50145,28130,242,dps,0.0
3344,TP18,Horde,Rogue,4,3,52,90104,15484,455,dps,1.0
3345,TP18,Horde,Priest,0,0,57,11663,138000,467,heal,1.0
3346,TP18,Alliance,Druid,1,8,10,1578,147000,254,heal,0.0
3347,TP18,Alliance,Warlock,1,8,9,75206,39038,250,dps,0.0
3348,TP18,Alliance,Warlock,0,4,7,109000,49288,240,dps,0.0
3349,TP18,Horde,Shaman,0,1,48,26491,118000,451,heal,1.0
3350,TP18,Alliance,Monk,2,8,13,42610,36938,266,dps,0.0
3351,TP18,Alliance,Priest,2,9,11,89016,33941,260,dps,0.0
3352,TP18,Horde,Priest,10,4,47,157000,56731,453,dps,1.0
3353,TP18,Alliance,Hunter,0,0,0,3941,178,142,dps,0.0
3354,TP18,Horde,Death Knight,11,1,52,89787,16441,462,dps,1.0
3355,TP18,Alliance,Demon Hunter,0,1,1,4913,1335,131,dps,0.0
3356,TP18,Horde,Warlock,1,3,40,28747,23714,432,dps,1.0
3357,TP18,Alliance,Hunter,0,5,3,20027,3637,197,dps,0.0
3358,TP18,Horde,Druid,12,1,57,158000,13356,617,dps,1.0
3359,TP18,Horde,Shaman,10,0,49,90549,7801,451,dps,1.0
3360,TP18,Horde,Monk,9,1,40,69888,30905,443,dps,1.0
3361,TP18,Horde,Death Knight,8,1,40,53469,19973,433,dps,1.0
3362,AB11,Horde,Paladin,12,1,54,95674,23607,561,dps,1.0
3363,AB11,Alliance,Mage,0,6,12,21334,4787,329,dps,0.0
3364,AB11,Horde,Demon Hunter,2,1,41,16147,4255,391,dps,1.0
3365,AB11,Alliance,Mage,4,6,16,61251,16135,340,dps,0.0
3366,AB11,Alliance,Monk,0,2,4,3618,31740,316,heal,0.0
3367,AB11,Horde,Shaman,3,4,41,26924,108000,543,heal,1.0
3368,AB11,Horde,Death Knight,7,0,60,127000,20905,287,dps,1.0
3369,AB11,Alliance,Rogue,3,3,14,38447,12744,335,dps,0.0
3370,AB11,Horde,Mage,7,1,44,70343,4129,575,dps,1.0
3371,AB11,Alliance,Death Knight,1,4,6,61488,61246,319,dps,0.0
3372,AB11,Alliance,Hunter,0,6,12,120000,12055,327,dps,0.0
3373,AB11,Horde,Druid,0,0,59,5372,79191,581,heal,1.0
3374,AB11,Alliance,Paladin,0,8,11,101000,8543,324,dps,0.0
3375,AB11,Alliance,Monk,3,5,11,73221,50848,345,dps,0.0
3376,AB11,Alliance,Monk,0,4,5,19469,14544,237,dps,0.0
3377,AB11,Horde,Rogue,3,4,17,70258,11655,524,dps,1.0
3378,AB11,Alliance,Warlock,1,5,14,68921,10064,342,dps,0.0
3379,AB11,Horde,Shaman,5,5,54,140000,13870,405,dps,1.0
3380,AB11,Alliance,Warlock,6,6,13,115000,50470,335,dps,0.0
3381,AB11,Horde,Death Knight,10,3,54,100000,26222,558,dps,1.0
3382,AB11,Alliance,Rogue,3,2,8,33930,4180,328,dps,0.0
3383,AB11,Horde,Priest,3,1,44,49191,160000,539,heal,1.0
3384,AB11,Horde,Shaman,1,2,56,15056,183000,401,heal,1.0
3385,AB11,Alliance,Warlock,5,4,21,177000,67751,360,dps,0.0
3386,AB11,Horde,Paladin,7,1,56,50181,17131,436,dps,1.0
3387,AB11,Horde,Paladin,2,1,50,29980,123000,582,heal,1.0
3388,AB11,Horde,Warrior,7,4,36,101000,30597,375,dps,1.0
3389,AB11,Alliance,Monk,0,6,12,8733,67223,339,heal,0.0
3390,AB11,Horde,Druid,0,1,57,18015,12833,580,dps,1.0
3391,AB11,Alliance,Priest,2,7,20,42191,130000,360,heal,0.0
3392,BG33,Horde,Priest,0,1,23,16714,128000,370,heal,1.0
3393,BG33,Alliance,Rogue,0,1,0,2277,1177,202,dps,0.0
3394,BG33,Alliance,Hunter,0,4,1,22974,10899,205,dps,0.0
3395,BG33,Alliance,Death Knight,4,5,7,83759,24597,240,dps,0.0
3396,BG33,Alliance,Death Knight,0,3,4,45332,14176,233,dps,0.0
3397,BG33,Alliance,Warlock,0,2,2,18863,15565,211,dps,0.0
3398,BG33,Horde,Shaman,2,1,11,21257,7990,347,dps,1.0
3399,BG33,Horde,Shaman,0,1,25,9666,56712,520,heal,1.0
3400,BG33,Horde,Mage,11,0,30,72913,3994,386,dps,1.0
3401,BG33,Horde,Rogue,3,2,19,48875,12151,509,dps,1.0
3402,BG33,Horde,Warlock,4,0,20,33520,30546,360,dps,1.0
3403,BG33,Alliance,Warrior,1,5,2,34095,11427,218,dps,0.0
3404,BG33,Alliance,Warlock,1,3,2,70149,46467,210,dps,0.0
3405,BG33,Horde,Druid,6,0,21,94964,10202,363,dps,1.0
3406,BG33,Horde,Paladin,3,1,23,46384,15068,366,dps,1.0
3407,BG33,Horde,Warlock,2,1,12,20383,7045,499,dps,1.0
3408,BG33,Horde,Shaman,0,0,24,18160,61305,370,heal,1.0
3409,BG33,Alliance,Paladin,1,1,2,21499,6360,168,dps,0.0
3410,BG33,Alliance,Mage,0,0,0,17486,3513,202,dps,0.0
3411,BG34,Alliance,Druid,5,0,30,71826,236,784,dps,1.0
3412,BG34,Horde,Monk,1,1,4,52319,38382,143,dps,0.0
3413,BG34,Alliance,Shaman,1,0,28,31529,85010,772,heal,1.0
3414,BG34,Horde,Shaman,0,0,3,16606,3778,111,dps,0.0
3415,BG34,Horde,Warlock,0,2,3,43464,12174,141,dps,0.0
3416,BG34,Horde,Rogue,1,5,3,28011,1176,141,dps,0.0
3417,BG34,Alliance,Paladin,1,0,26,3032,108000,764,heal,1.0
3418,BG34,Alliance,Monk,6,1,27,67790,14150,769,dps,1.0
3419,BG34,Horde,Shaman,0,7,3,16419,73464,141,heal,0.0
3420,BG34,Alliance,Shaman,5,2,27,106000,16270,769,dps,1.0
3421,BG34,Alliance,Druid,1,0,30,5011,119000,784,heal,1.0
3422,BG34,Alliance,Druid,1,0,30,32690,3829,559,dps,1.0
3423,BG34,Alliance,Hunter,8,0,30,89493,8159,559,dps,1.0
3424,BG34,Horde,Rogue,0,4,2,12436,9776,139,dps,0.0
3425,BG34,Alliance,Death Knight,2,0,4,19681,21962,496,dps,1.0
3426,BG34,Horde,Death Knight,1,4,4,34195,4936,133,dps,0.0
3427,BG34,Alliance,Hunter,4,1,28,53452,3194,773,dps,1.0
3428,BG34,Horde,Druid,0,2,4,55026,29654,143,dps,0.0
3429,BG34,Horde,Death Knight,0,5,3,71937,18736,141,dps,0.0
3430,BG34,Horde,Druid,0,1,4,820,72920,143,heal,0.0
3431,DG4,Alliance,Priest,7,2,43,146000,39844,585,dps,1.0
3432,DG4,Alliance,Hunter,2,2,41,106000,11815,574,dps,1.0
3433,DG4,Alliance,Druid,0,1,43,17395,192000,596,heal,1.0
3434,DG4,Alliance,Druid,2,3,42,69850,18514,802,dps,1.0
3435,DG4,Horde,Monk,0,0,5,195,42834,120,heal,0.0
3436,DG4,Horde,Paladin,2,6,23,111000,27394,257,dps,0.0
3437,DG4,Horde,Demon Hunter,1,5,21,20160,2291,263,dps,0.0
3438,DG4,Alliance,Warlock,2,3,36,48667,20738,796,dps,1.0
3439,DG4,Alliance,Shaman,14,4,43,131000,18197,807,dps,1.0
3440,DG4,Alliance,Druid,3,2,34,82854,4483,574,dps,1.0
3441,DG4,Horde,Hunter,9,3,27,60591,11823,286,dps,0.0
3442,DG4,Alliance,Hunter,8,3,44,99671,13983,808,dps,1.0
3443,DG4,Alliance,Priest,0,3,44,13343,108000,585,heal,1.0
3444,DG4,Horde,Hunter,7,3,25,92607,13008,265,dps,0.0
3445,DG4,Alliance,Warlock,3,2,41,85316,40312,802,dps,1.0
3446,DG4,Horde,Druid,0,3,22,8215,153000,256,heal,0.0
3447,DG4,Horde,Hunter,0,5,20,66474,12890,254,dps,0.0
3448,DG4,Alliance,Demon Hunter,6,3,32,58659,20013,567,dps,1.0
3449,DG4,Horde,Paladin,4,4,25,136000,20361,260,dps,0.0
3450,DG4,Horde,Druid,3,1,22,35621,19489,276,dps,0.0
3451,DG4,Horde,Monk,0,2,27,15464,241000,270,heal,0.0
3452,DG4,Alliance,Druid,3,3,34,57157,8669,785,dps,1.0
